청,서,지구대파출소,X좌표,Y좌표,주소
경기남부청,여주경찰서,강천파출소,127.711475,37.273542,여주군 강천면 간매리 산 313
경기남부청,여주경찰서,금사파출소,127.5342375,37.39328206,여주군 금사면 이포리 198
경기남부청,여주경찰서,능서파출소,127.572059,37.29925371,여주군 능서면 번도1리 499
경기남부청,여주경찰서,대신파출소,127.5884802,37.37517873,여주군 대신면 율촌리 282
경기남부청,여주경찰서,북내파출소,127.679638,37.329467,여주군 북내면 당우리 161
경기남부청,여주경찰서,산북파출소,127.4436875,37.4047904,여주군 산북면 상품리 27-6
경기남부청,여주경찰서,여주경찰서,127.6347229,37.29369449,여주군 여주읍 창리 155
경기남부청,여주경찰서,점동파출소,127.6617171,37.20499034,여주군 점동면 청안리 128-2
경기남부청,여주경찰서,홍문지구대,127.6370375,37.297575,여주군 여주읍 홍문리 15
경기남부청,여주경찰서,흥천파출소,127.5427125,37.33260833,여주군 흥천면 효지리 376-23
경기남부청,오산경찰서,궐동지구대,127.0660118,37.1597799,오산시 궐동 13-7
경기남부청,오산경찰서,세교지구대,127.044738,37.1813246,오산시 금암동 공공용지4
경기남부청,오산경찰서,오산지구대,127.0759862,37.14738121,오산시 원동 813-13
경기남부청,오산경찰서,중앙파출소,127.067965,37.14675649,오산시 오산동 903-3
경기남부청,용인동부경찰서,고매파출소,127.0991069,37.22318058,용인시 기흥구 고매동 산 80
경기남부청,용인동부경찰서,구갈지구대,127.1105666,37.28321422,용인시 기흥구 신갈동 164-3
경기남부청,용인동부경찰서,남사파출소,127.15003,37.11371893,용인시 처인구 남사면 봉무리 664-4
경기남부청,용인동부경찰서,동백지구대,127.1553624,37.27748247,용인시 기흥구 중동 872-2
경기남부청,용인동부경찰서,동부파출소,127.2106,37.23437627,용인시 처인구 마평동 858-5
경기남부청,용인동부경찰서,모현파출소,127.2494891,37.33528457,용인시 처인구 모현면 왕산리 805-1
경기남부청,용인동부경찰서,백암파출소,127.3739125,37.16453206,용인시 처인구 백암면 백암리 459-3
경기남부청,용인동부경찰서,보라파출소,127.108779,37.25140776,용인시 기흥구 보라동 609-2
경기남부청,용인동부경찰서,상갈파출소,127.10915,37.27166667,용인시 기흥구 신갈동 68-2
경기남부청,용인동부경찰서,양지파출소,127.2868634,37.23429909,용인시 처인구 양지면 양지리 445-3
경기남부청,용인동부경찰서,용인동부경찰서,127.1805,37.24130127,용인시 처인구 삼가동 538
경기남부청,용인동부경찰서,원삼파출소,127.3112255,37.16488383,용인시 처인구 원삼면 고당리 71-2
경기남부청,용인동부경찰서,이동파출소,127.1965385,37.13972501,용인시 처인구 이동면 송전리 682-3
경기남부청,용인동부경찰서,중앙지구대,127.1983219,37.23470578,용인시 처인구 김량장동 41-8
경기남부청,용인동부경찰서,포곡파출소,127.2321901,37.27926209,용인시 처인구 포곡읍 삼계리 557-4
경기남부청,용인동부경찰서,흥덕파출소,127.0748909,37.27835994,용인시 기흥구 영덕동 968
경기남부청,용인서부경찰서,구성파출소,127.116825,37.29481667,용인시 기흥구 구성로 68
경기남부청,용인서부경찰서,보정지구대,127.115712,37.31938778,용인시 기흥구 보정로 110
경기남부청,용인서부경찰서,상현지구대,127.0755943,37.30617711,용인시 수지구 심곡로 7
경기남부청,용인서부경찰서,수지지구대,127.1019375,37.324975,용인시 수지구 풍덕천로190번길 18
경기남부청,용인서부경찰서,신봉파출소,127.0830792,37.31872741,용인시 수지구 신봉동 908
경기남부청,용인서부경찰서,용인서부경찰서,127.106228,37.30958976,용인시 기흥구 보정동 1290
경기남부청,의왕경찰서,내손지구대,126.9757696,37.37865305,경기도 의왕시 내손동 759
경기남부청,의왕경찰서,부곡파출소,126.9487937,37.32230596,의왕시 삼동 460-45
경기남부청,의왕경찰서,의왕경찰서,126.9681825,37.35065959,의왕시 고천동 328-10
경기남부청,의왕경찰서,의왕지구대,126.9679742,37.35685984,의왕시 오전동 839-8
경기남부청,의왕경찰서,청계파출소,126.9963622,37.38945003,의왕시 청계동 992
경기남부청,이천경찰서,대월파출소,127.4946146,37.22462468,이천시 대월면 초지리 310-2
경기남부청,이천경찰서,마장파출소,127.3517815,37.25411422,이천시 마장면 오천리 291-2
경기남부청,이천경찰서,모가파출소,127.4800125,37.17245127,이천시 모가면 진가리 114-26
경기남부청,이천경찰서,백사파출소,127.4912782,37.33854696,이천시 백사면 현방리 99-38
경기남부청,이천경찰서,부발파출소,127.4891585,37.28679764,이천시 부발읍 무촌리 195-3
경기남부청,이천경찰서,설성파출소,127.5210686,37.13268223,이천시 설성면 금당리 126-5
경기남부청,이천경찰서,신둔파출소,127.4024358,37.3086054,이천시 신둔면 수광리 271
경기남부청,이천경찰서,아미파출소,127.4863492,37.25665025,이천시 부발읍 아미리 744-5
경기남부청,이천경찰서,율면파출소,127.5469297,37.09543609,이천시 율면 고당리 242-5
경기남부청,이천경찰서,이천경찰서,127.4348043,37.27359919,이천시 중리동 350-1
경기남부청,이천경찰서,장호원파출소,127.630425,37.116949,이천시 장호원읍 장호원리 99
경기남부청,이천경찰서,창전지구대,127.4415846,37.28172873,이천시 창전동 152-19
경기남부청,이천경찰서,호법파출소,127.428075,37.2241697,이천시 호법면 후안리 265-1
경기남부청,평택경찰서,고덕파출소,127.0190196,37.04329998,평택시 고덕면 고덕로 297
경기남부청,평택경찰서,만호파출소,126.8437566,36.9742353,평택시 포승읍 만호리 578-8
경기남부청,평택경찰서,비전지구대,127.1029,36.99632627,평택시 평택5로 189
경기남부청,평택경찰서,서정지구대,127.0560282,37.05709041,평택시 서정역로 34
경기남부청,평택경찰서,서탄파출소,127.03385,37.10808206,평택시 서탄면 서탄로 280
경기남부청,평택경찰서,송탄지구대,127.05604,37.08182036,평택시 신장동 탄현로 329-1
경기남부청,평택경찰서,안중파출소,126.9206625,36.9849846,평택시 안중읍 현화중앙길 73
경기남부청,평택경찰서,오성파출소,126.9855164,37.00888179,평택시 오성면 숙성시장길 71
경기남부청,평택경찰서,진위파출소,127.0635385,37.11006772,평택시 진위면 경기대로 1856
경기남부청,평택경찰서,청북파출소,126.9343143,37.03954587,평택시 청북면 신포길 38
경기남부청,평택경찰서,팽성지구대,127.0625125,36.96467627,평택시 팽성읍 동서촌로 93
경기남부청,평택경찰서,평택경찰서,127.091014,36.99479821,평택시 비전동 619
경기남부청,평택경찰서,평택지구대,127.0855875,36.9983846,평택시 통복공원길 25-1
경기남부청,평택경찰서,포승파출소,126.8821062,36.9824071,평택시 포승읍 이평길 4
경기남부청,평택경찰서,현덕파출소,126.9186342,36.96474952,평택시 현덕면 안현로 142
경기남부청,하남경찰서,덕풍지구대,127.1977476,37.54585402,하남시 덕풍동 산 36-3
경기남부청,하남경찰서,미사지구대,127.1899338,37.56763752,
경기남부청,하남경찰서,서부지구대,127.16205,37.51624167,하남시 감북동 327
경기남부청,하남경찰서,창우파출소,127.2247197,37.5392539,하남시 대청로 112
경기남부청,하남경찰서,하남경찰서,127.2241364,37.52324283,하남시 하산곡동 검단산로 27
경기남부청,하남경찰서,하남지구대,127.2102875,37.53569167,하남시 천현동 194-14
경기남부청,화성동부경찰서,동탄지구대,127.0773298,37.20737825,화성시 석우동 59-1
경기남부청,화성동부경찰서,태안지구대,127.0332262,37.20836477,화성시 진안동 525-30
경기남부청,화성동부경찰서,화성동부경찰서,127.0822434,37.15377625,오산시 부산동 398-3 (동부대로 596)
경기남부청,화성동탄경찰서,안용파출소,127.0134952,37.20563406,화성시 안녕동 22
경기남부청,화성동탄경찰서,정남파출소,126.983988,37.172985,화성시 정남면 괘랑리 1165-1
경기남부청,화성동탄경찰서,화성동탄경찰서,127.0935364,37.18592533,화성시 동탄대로13길 70
경기남부청,화성서부경찰서,남양파출소,126.814675,37.208976,경기도 화성시 남양동 651-8
경기남부청,화성서부경찰서,마도파출소,126.7745875,37.2063846,경기도 화성시 마도면 석교리 228-2
경기남부청,화성서부경찰서,매송파출소,126.911937,37.249876,경기도 화성시 매송면 어천리 426-1
경기남부청,화성서부경찰서,발안지구대,126.9074646,37.13195804,경기도 화성시 향남읍평리 107
경기남부청,화성서부경찰서,봉담지구대,126.9704898,37.2165863,경기도 화성시 봉담읍 와우리 214-1
경기남부청,화성서부경찰서,비봉파출소,126.874247,37.23687195,경기도 화성시 비봉면 양노리 255-5
경기남부청,화성서부경찰서,서신파출소,126.705575,37.170218,경기도 화성시 서신면 매화리 351
경기남부청,화성서부경찰서,송산파출소,126.7382531,37.21409439,경기도 화성시 송산면 사강리 638-1
경기남부청,화성서부경찰서,양감파출소,126.944763,37.081658,경기도 화성시 양감면 신왕리 678-1
경기남부청,화성서부경찰서,우정파출소,126.8185263,37.08414795,경기도 화성시 우정면 조암리 265-3
경기남부청,화성서부경찰서,팔탄파출소,126.903088,37.16049,경기도 화성시 팔탄면 구장리 529-5
경기남부청,화성서부경찰서,화성서부경찰서,126.822744,37.19138674,화성시 신남동 1539-4
경기남부청,,경기남부청,127.0336978,37.29471265,수원시 장안구 연무동 산11-2
경기북부청,가평경찰서,가평경찰서,127.514999,37.82550132,가평군 가평읍 대곡리 230-9
경기북부청,가평경찰서,북면파출소,127.5495835,37.88586577,가평군 북면 목동리 848
경기북부청,가평경찰서,상면파출소,127.357349,37.80506116,가평군 상면 연하리 171
경기북부청,가평경찰서,설악파출소,127.4906722,37.67777628,가평군 설악면 신천리 434-4
경기북부청,가평경찰서,읍내파출소,127.5161992,37.82326333,가평군 가평읍 대곡리 212-4
경기북부청,가평경찰서,청평파출소,127.4183507,37.73735597,가평군 청평면 청평리 462-3
경기북부청,가평경찰서,하면파출소,127.3478637,37.81875588,가평군 하면 현리 267-5
경기북부청,고양경찰서,고양경찰서,126.8298214,37.62860859,경기도 고양시 덕양구 화정동 1008
경기북부청,고양경찰서,고양파출소,126.9039517,37.70342695,고양시 덕양구 고양동 443-3
경기북부청,고양경찰서,관산파출소,126.863825,37.68820127,고양시 덕양구 관산동 231
경기북부청,고양경찰서,신도지구대,126.8939772,37.65290806,고양시 덕양구 삼송동30-27
경기북부청,고양경찰서,원당지구대,126.8413703,37.65418083,고양시 덕양구 성사동 408-3
경기북부청,고양경찰서,행신지구대,126.8356495,37.62213229,고양시 덕양구 행신동 991
경기북부청,고양경찰서,화전파출소,126.8659688,37.60592855,고양시 덕양구 화전동 233
경기북부청,고양경찰서,화정지구대,126.8367,37.63715706,고양시 덕양구 화정2동 960
경기북부청,구리경찰서,교문지구대,127.1355689,37.5970542,구리시 교문동 736-3
경기북부청,구리경찰서,구리경찰서,127.1291,37.58722373,구리시 교문동 462-3
경기북부청,구리경찰서,수택파출소,127.1471042,37.59650113,구리시 수택동 493-5
경기북부청,구리경찰서,인창파출소,127.14155,37.6054404,구리시 인창동 671-2
경기북부청,구리경찰서,토평지구대,127.1412117,37.59133905,구리시 수택동 851-3
경기북부청,남양주경찰서,금곡파출소,127.2095354,37.63437275,남양주시 금곡로 57
경기북부청,남양주경찰서,남양주경찰서,127.1716388,37.61176684,남양주시 지금동 20-15
경기북부청,남양주경찰서,다산파출소,127.1621523,37.60866695,남양주시 경춘로 439-1
경기북부청,남양주경찰서,별내파출소,127.126343,37.65646068,경기도 남양주시 별내동 937
경기북부청,남양주경찰서,수동파출소,127.3222625,37.70956794,남양주시 수동면 비룡로 808
경기북부청,남양주경찰서,오남파출소,127.2106465,37.6868073,남양주시 오남읍 진건오남로 595-14
경기북부청,남양주경찰서,와부파출소,127.209925,37.58735706,남양주시 와부읍 덕소로 63
경기북부청,남양주경찰서,조안파출소,127.3023781,37.53688096,남양주시 조안면 북한강로 131
경기북부청,남양주경찰서,진건파출소,127.178687,37.65142999,남양주시 진건읍 진건오남로 5
경기북부청,남양주경찰서,진접파출소,127.1841468,37.72008615,남양주시 진접읍 장현로 113
경기북부청,남양주경찰서,천마파출소,127.2860231,37.65981003,남양주시 화도읍 묵현로25번길 45-1
경기북부청,남양주경찰서,청학파출소,127.1198153,37.70800106,경기도 남양주시 별내면 청학리 412-1
경기북부청,남양주경찰서,퇴계원파출소,127.1425655,37.65173764,남양주시 퇴계원면 퇴계원로 58-7
